,a1 x,a1 y,a1 lenSum,a1 sd,a1 rt,a2 x,a2 y,a2 lenSum,a2 sd,a2 rt,a3 x,a3 y,a3 lenSum,a3 sd,a3 rt,a4 x,a4 y,a4 lenSum,a4 sd,a4 rt
253,18990.6,14069.266666666666,210818.9455739673,7024.217731085194,2.574920654296875e-05,18990.6,14069.266666666666,210818.9455739673,7024.217731085194,0.0001850128173828125,16745.1243182513,14277.9631673427,209308.615453060,7566.07488438726,2.881817102432251,18446.218351816136,13920.469932968244,210181.59341140656,7130.966611922926,0.00016498565673828125
254,26437.133333333335,28033.666666666668,280038.9111107329,5343.96887462452,3.790855407714844e-05,26437.133333333335,28033.666666666668,280038.9111107329,5343.96887462452,0.0001919269561767578,24974.3664168547,27668.9190562873,279653.748507529,5638.15856570702,3.596407651901245,25170.919807859915,27218.739714031984,279723.60870249645,5622.261629649943,0.0001819133758544922
255,21590.333333333332,29464.0,337588.10037976364,7972.066577740228,2.8848648071289062e-05,21590.333333333332,29464.0,337588.10037976364,7972.066577740228,0.0001800060272216797,19382.8096414159,31678.9168819047,334682.333190819,9056.20857138032,3.1611568927764893,23611.33499053739,29850.701054861453,340638.34154219367,7654.630478733672,0.0001919269561767578
256,21191.2,28281.466666666667,268588.50179319386,6349.795565033737,2.9087066650390625e-05,21191.2,28281.466666666667,268588.50179319386,6349.795565033737,0.00018286705017089844,20462.3220065665,30367.3022777148,267263.693512326,6953.91936182306,4.539634943008423,22114.53506240064,27580.922527675357,270624.0967182149,6065.056414972684,0.0001881122589111328
257,24894.466666666667,28074.866666666665,248649.61365385613,5993.517917731555,3.314018249511719e-05,24894.466666666667,28074.866666666665,248649.61365385613,5993.517917731555,0.00019407272338867188,26004.0489748380,28286.4342297091,248303.153918339,6161.44537371326,2.974447727203369,23943.344163689824,27125.20151475625,250048.16428789025,5884.637539843773,0.0001919269561767578
258,23476.133333333335,21702.133333333335,310347.10888430756,6332.530201411233,2.574920654296875e-05,23476.133333333335,21702.133333333335,310347.10888430756,6332.530201411233,0.0001800060272216797,24346.8402174965,20051.2211018986,309799.202694601,6715.26043126864,4.38807487487793,23968.581082253866,23388.90913067457,311850.0523036424,6247.602384487084,0.00019097328186035156
259,27967.666666666668,23091.0,285396.2856588864,5985.501264485812,2.5033950805664062e-05,27967.666666666668,23091.0,285396.2856588864,5985.501264485812,0.00017833709716796875,30056.9555865204,25051.2883464149,283418.264857601,7002.47445415390,3.2673001289367676,28694.91054233406,23070.15145689277,284805.003495522,6152.559425914076,0.00021028518676757812
260,25295.1875,23301.75,273435.1681848586,7121.431024642632,2.6941299438476562e-05,25295.1875,23301.75,273435.1681848586,7121.431024642632,0.00024962425231933594,26601.8025794149,20854.7430040497,271646.348325713,7887.88092100323,3.3396050930023193,25389.06158801976,24209.203374099772,274652.1390495708,6995.825220198376,0.00020194053649902344
261,28779.125,26635.75,321181.8295017873,8080.7177652181745,3.1948089599609375e-05,28779.125,26635.75,321181.8295017873,8080.7177652181745,0.0001971721649169922,30648.2663549726,30033.1491237138,317015.057023432,9524.78832900561,4.00431489944458,28757.182878968277,29454.496542067216,317750.1334724719,9044.818190339023,0.00019478797912597656
262,21940.25,30631.3125,273726.19973369583,8411.50554355017,2.8848648071289062e-05,21940.25,30631.3125,273726.19973369583,8411.50554355017,0.000186920166015625,20427.8278956433,33147.9027977403,270466.838749318,9289.92318009058,2.9776487350463867,22841.78465075318,29499.468167963983,277818.4399667842,8001.915264619568,0.00021910667419433594
263,23215.0625,21586.3125,324799.4511696829,7589.02998934584,2.8133392333984375e-05,23215.0625,21586.3125,324799.4511696829,7589.02998934584,0.0001857280731201172,21293.3757293315,22403.2359313016,323620.976822692,8058.44704095561,3.385727882385254,23552.026585063846,21855.813426746427,325132.3560937779,7545.486995085375,0.0001800060272216797
264,23308.3125,27051.125,282967.50800827646,5518.399674110834,4.57763671875e-05,23308.3125,27051.125,282967.50800827646,5518.399674110834,0.0001900196075439453,24120.1718152833,26071.3206760047,282509.244998723,5751.87980036923,2.7960638999938965,24869.27540312941,28119.55482341892,283767.1960342701,5679.835132817359,0.0001990795135498047
265,25527.75,17643.5,283639.28938665026,7969.964859414196,2.7894973754882812e-05,25527.75,17643.5,283639.28938665026,7969.964859414196,0.00019097328186035156,30493.9191144119,16265.1712294367,275819.782001313,10352.3724575879,2.728950023651123,22515.31334681163,18196.682129147848,292974.87796683126,7202.336682197839,0.00022077560424804688
266,26218.375,22370.5625,322959.1066177456,7885.351393086531,2.9087066650390625e-05,26218.375,22370.5625,322959.1066177456,7885.351393086531,0.00019407272338867188,27345.8945775206,23669.8529751800,321908.699805357,8233.11685255192,2.523066997528076,25472.929477664096,25489.152500853685,323142.73357206443,8485.08191008632,0.00019788742065429688
267,22609.625,22303.75,279973.4977753029,9575.274541483144,2.6941299438476562e-05,22609.625,22303.75,279973.4977753029,9575.274541483144,0.000186920166015625,19021.3360627589,22438.7130336935,273285.433553986,10910.2677985638,2.731160879135132,25046.40452291054,23921.570925793483,290878.3830400885,8713.462296600135,0.0003330707550048828
268,23959.75,24532.4375,329600.11857217783,8020.095790274635,2.7894973754882812e-05,23959.75,24532.4375,329600.11857217783,8020.095790274635,0.0001938343048095703,23873.8287498161,24202.9548602833,329508.718171369,8041.96501112117,1.844090223312378,23314.566077212683,25300.379964377164,330174.1481967687,7990.526919074267,0.0002028942108154297
269,31518.375,27071.75,311169.21137791977,6583.394408010191,9.298324584960938e-05,31518.375,27071.75,311169.21137791977,6583.394408010191,0.0004699230194091797,31920.6425171912,27034.4626920282,310890.991412083,6646.82965266774,22.054451942443848,31979.386901374062,24497.92227606877,315154.34317530086,6358.32318387684,0.00036215782165527344
270,25825.125,23457.375,302709.3931164454,6628.573880095186,6.031990051269531e-05,25825.125,23457.375,302709.3931164454,6628.573880095186,0.00024819374084472656,26447.8140327437,28209.1951794553,298289.145656433,8791.05936044627,4.846155881881714,24666.202719891728,26114.643034742585,300135.57883297966,7642.195130363205,0.00018978118896484375
271,21843.875,30947.25,261708.7228489023,6761.718507523519,2.9087066650390625e-05,21843.875,30947.25,261708.7228489023,6761.718507523519,0.00018596649169921875,20258.7663864008,33867.9071334638,257471.973187586,8084.30473282664,2.8969452381134033,23267.54604639048,29006.772866406594,269259.7108941308,5987.625407845539,0.00019621849060058594
272,27013.3125,25824.5,321365.97767878167,6813.162884481179,2.9087066650390625e-05,27013.3125,25824.5,321365.97767878167,6813.162884481179,0.00022077560424804688,28143.6783812676,26011.0055167809,321058.453322906,6964.43989869087,3.074859142303467,26691.119829543837,27454.771709338638,322060.52661101765,6887.315423061146,0.0001990795135498047
273,26916.375,24835.25,314515.36554390483,6590.133188378076,2.8133392333984375e-05,26916.375,24835.25,314515.36554390483,6590.133188378076,0.00019502639770507812,26172.2562094581,26378.4881008471,313901.039005151,6919.04408807413,3.6956899166107178,28243.186458013108,25780.49785109222,315301.3787495558,6644.547454426785,0.00020503997802734375
274,23865.4375,25488.25,307184.7888407316,6850.09876293855,2.7894973754882812e-05,23865.4375,25488.25,307184.7888407316,6850.09876293855,0.0001838207244873047,27744.2987942131,26965.7322928442,303967.145404567,8475.48768488621,4.118271112442017,24793.90804620687,24737.687167017575,306529.3502064404,7065.447748800333,0.000171661376953125
275,31608.5,26549.375,289885.98110641044,9570.264286199746,3.0040740966796875e-05,31608.5,26549.375,289885.98110641044,9570.264286199746,0.0001888275146484375,35026.0834174995,27450.6294439548,284736.456648321,10753.6419136814,17.609843015670776,28761.82116433778,24642.08128257319,299289.28854444815,9038.24744280164,0.00017499923706054688
276,19860.875,33055.0,277624.8457636987,8571.028289999897,9.226799011230469e-05,19860.875,33055.0,277624.8457636987,8571.028289999897,0.0003781318664550781,21776.8787865196,36552.3123143027,271719.966297329,10101.2841677458,16.23290705680847,19512.95134021855,31549.646779422324,282887.0790894705,8020.474226479917,0.00017189979553222656
277,23962.8125,25947.0625,284194.4695754971,8224.334569563463,2.7894973754882812e-05,23962.8125,25947.0625,284194.4695754971,8224.334569563463,0.00020313262939453125,25820.7510718743,24925.6403083865,282641.270772366,8693.33159443364,2.6637370586395264,22486.174197566303,25660.80222748492,286640.6477511489,8027.922288575301,0.0002181529998779297
278,22797.25,23610.25,265498.46041000506,7392.081303643494,3.0040740966796875e-05,22797.25,23610.25,265498.46041000506,7392.081303643494,0.00019884109497070312,21977.4181328801,23956.6077843407,265033.216177829,7509.93483341461,17.618180990219116,24632.04865664017,23672.77898835168,266828.73416394606,7432.83839536512,0.00019812583923339844
279,30380.5625,28543.375,333592.93676109926,9092.865127503735,2.8133392333984375e-05,30380.5625,28543.375,333592.93676109926,9092.865127503735,0.00018835067749023438,33402.7153361305,30394.1905419461,328726.327835774,10384.1195082226,3.6370742321014404,26953.018953555234,26120.316401765693,348726.0823454706,7743.704530408443,0.0001678466796875
280,18978.58823529412,24511.0,357062.8536366333,7167.639224901995,2.9087066650390625e-05,18978.58823529412,24511.0,357062.8536366333,7167.639224901995,0.00019931793212890625,15823.0515999255,22003.8737420393,349581.709592239,9268.79533291551,3.8250439167022705,21148.040446877683,23205.01771413643,363210.2158162793,6516.604070447034,0.00020503997802734375
281,20161.470588235294,29274.058823529413,277364.4525217325,6782.838192762886,2.7179718017578125e-05,20161.470588235294,29274.058823529413,277364.4525217325,6782.838192762886,0.00019693374633789062,20074.7105032083,32679.9339529205,273924.763799936,8010.98441914942,3.0442941188812256,20843.37771682584,27254.975602263225,282474.6886335494,6375.676050198631,0.0001881122589111328
282,25610.470588235294,26139.117647058825,334073.1188211735,7319.513495918604,2.9087066650390625e-05,25610.470588235294,26139.117647058825,334073.1188211735,7319.513495918604,0.00020503997802734375,24094.7396130946,27011.1782494567,333367.769266090,7632.96806239637,3.5724868774414062,24800.80793271422,25969.873483601656,333761.43315884087,7414.83193660748,0.00024700164794921875
283,21614.58823529412,25255.941176470587,317079.02024734614,8405.402563383659,2.9802322387695312e-05,21614.58823529412,25255.941176470587,317079.02024734614,8405.402563383659,0.00023174285888671875,21618.1469853395,28129.0301337888,315143.304281156,9118.11696590411,4.160953998565674,21559.899347829563,27075.587931690494,315409.16362485295,8810.189905391488,0.00022101402282714844
284,27521.882352941175,27315.764705882353,341122.42375895433,6485.669245337623,2.9087066650390625e-05,27521.882352941175,27315.764705882353,341122.42375895433,6485.669245337623,0.0002269744873046875,26897.5727034823,30195.7113851185,338384.148576557,7562.14825134410,3.5603139400482178,27127.799627962813,28534.596308718636,339535.72095562797,6887.800012827808,0.00021409988403320312
285,20390.470588235294,29817.529411764706,323285.7058769401,7163.616444180811,2.8133392333984375e-05,20390.470588235294,29817.529411764706,323285.7058769401,7163.616444180811,0.00019693374633789062,17963.1387683001,29624.3426169684,321687.257522675,7798.33207571584,3.518784999847412,20249.23292404264,31525.565845701687,324669.26374426665,7152.112912833016,0.0002498626708984375
286,23018.647058823528,26515.941176470587,357000.2126074793,6404.65953224103,2.6941299438476562e-05,23018.647058823528,26515.941176470587,357000.2126074793,6404.65953224103,0.0001900196075439453,23104.3713804958,25908.8193703454,356923.899128824,6448.57568880078,3.25443696975708,22017.12373858997,25945.08845628684,357288.93550160347,6452.517435597855,0.00021600723266601562
287,27064.647058823528,20682.764705882353,346900.442168417,7354.233830694306,2.7179718017578125e-05,27064.647058823528,20682.764705882353,346900.442168417,7354.233830694306,0.0002009868621826172,26260.8290908814,17421.8437130716,344330.358481404,8456.45409067292,3.9353930950164795,26889.8006850459,20086.68459325642,346050.84477714135,7517.164668599331,0.00024819374084472656
288,24407.647058823528,23326.470588235294,318021.19437000464,6368.768182102053,3.123283386230469e-05,24407.647058823528,23326.470588235294,318021.19437000464,6368.768182102053,0.00022077560424804688,26425.1591066075,21981.7616513634,316961.801252184,6983.37132730478,4.528923988342285,21589.154111683012,23310.26597712963,322132.2518519371,6276.871714301366,0.00021886825561523438
289,22082.764705882353,21621.823529411766,309489.4436052785,7828.993030057509,3.2901763916015625e-05,22082.764705882353,21621.823529411766,309489.4436052785,7828.993030057509,0.00021719932556152344,23036.5548533456,19173.7573236156,307658.391488873,8491.52598452613,3.4011282920837402,24731.73349475971,20417.255767956114,309409.01059354417,8362.619187463355,0.00021505355834960938
290,25581.764705882353,23515.41176470588,302790.38186374743,7212.2886828184755,2.574920654296875e-05,25581.764705882353,23515.41176470588,302790.38186374743,7212.2886828184755,0.00020813941955566406,25856.5147370289,22527.0495219887,302469.895246862,7330.80207556691,2.6390671730041504,24030.32913365539,22711.50746834168,303508.72506048664,7318.694922829189,0.00018930435180664062
291,20813.70588235294,27677.470588235294,349888.6851184886,6508.862455441699,2.8133392333984375e-05,20813.70588235294,27677.470588235294,349888.6851184886,6508.862455441699,0.0002040863037109375,21275.8627889903,26729.4305362569,349600.888992028,6646.37007351111,3.0745742321014404,20393.53595968087,28017.25265008471,350235.99418554857,6466.521646770048,0.00020885467529296875
292,24833.352941176472,25174.882352941175,304856.38227302645,7591.506991323664,2.5987625122070312e-05,24833.352941176472,25174.882352941175,304856.38227302645,7591.506991323664,0.0001990795135498047,24380.6271008323,27429.3306199343,302586.904972218,8227.31090734911,2.8691699504852295,23122.39209027569,26965.99618135634,303134.3488404753,8209.093957941775,0.00021600723266601562
293,24508.58823529412,23852.470588235294,306381.8592147276,6436.03369449709,2.6941299438476562e-05,24508.58823529412,23852.470588235294,306381.8592147276,6436.03369449709,0.00019407272338867188,25151.1043518726,21957.5786270208,304947.212816068,6961.37316515720,3.3449690341949463,24838.45772183664,23980.745381255285,306522.8416388878,6422.523309625867,0.00021600723266601562
294,34059.82352941176,24492.764705882353,220410.75520377146,6762.92993478263,3.0040740966796875e-05,34059.82352941176,24492.764705882353,220410.75520377146,6762.92993478263,0.00019884109497070312,34275.6674475842,21819.2414721428,217303.578634772,7591.94385805308,2.2887659072875977,32183.071101545163,25768.9996453019,227338.20797468335,6336.833889410341,0.000209808349609375
295,30087.058823529413,21538.58823529412,299456.11678460485,5185.975316198984,2.5987625122070312e-05,30087.058823529413,21538.58823529412,299456.11678460485,5185.975316198984,0.00020003318786621094,30112.5222936592,20361.7898160684,299171.490272275,5373.02627562448,3.663347005844116,29844.013654841954,23521.35978617311,301087.12957139703,5243.619203592145,0.0002281665802001953
296,27374.58823529412,31326.29411764706,327319.5440197106,7730.041923620451,2.47955322265625e-05,27374.58823529412,31326.29411764706,327319.5440197106,7730.041923620451,0.0002582073211669922,27098.0218214692,30675.6509611684,327101.873460637,7793.98962326791,2.163595199584961,26450.38593108433,29726.24314679048,327651.50291356404,7900.350044350251,0.0001862049102783203
297,25519.647058823528,26773.176470588234,309154.7033533151,7794.248908666889,2.9087066650390625e-05,25519.647058823528,26773.176470588234,309154.7033533151,7794.248908666889,0.0001971721649169922,24871.3767680943,28247.5382749941,308067.104242830,8103.52488329439,2.925225019454956,24163.715519857393,26846.67633541622,308958.4800186433,7938.1327197051805,0.00020503997802734375
298,29077.235294117647,26327.29411764706,317913.32592356915,8192.319992460853,2.6941299438476562e-05,29077.235294117647,26327.29411764706,317913.32592356915,8192.319992460853,0.00021886825561523438,31182.7732037766,28351.2901004447,315331.394304676,9016.72762861723,3.3108701705932617,29327.756807958714,26061.54804619655,318085.72510722483,8177.291233466098,0.00024771690368652344
299,26449.058823529413,17344.58823529412,296014.5847203841,7876.375988716833,2.6941299438476562e-05,26449.058823529413,17344.58823529412,296014.5847203841,7876.375988716833,0.0002148151397705078,26305.5677222092,17302.3422374651,296005.110628572,7879.02791706904,1.9028880596160889,25949.283754561635,19636.521837277625,297609.05369946157,8016.538958521565,0.0002269744873046875
300,24648.944444444445,24692.222222222223,286876.4742347474,6580.958340386471,2.6941299438476562e-05,24648.944444444445,24692.222222222223,286876.4742347474,6580.958340386471,0.0002129077911376953,24091.8323927606,24829.1016626789,286771.412015303,6619.98014086834,2.5194907188415527,26626.66748780642,25693.255714712523,289016.4877915961,6664.736124214762,0.0002598762512207031
301,28398.0,27506.666666666668,343325.6314031604,6656.990390137757,2.8133392333984375e-05,28398.0,27506.666666666668,343325.6314031604,6656.990390137757,0.00024127960205078125,32442.4177216327,27594.2350887849,338924.761809204,8363.46004356720,3.661745309829712,29568.46539470386,27180.927465645556,341314.8051883566,7073.942931509329,0.00021600723266601562
302,22678.777777777777,27799.555555555555,292754.14569559146,6916.257289546042,2.6226043701171875e-05,22678.777777777777,27799.555555555555,292754.14569559146,6916.257289546042,0.00020194053649902344,22119.8681703418,28665.9753672088,292342.323000427,7045.66317013135,2.753451108932495,23811.347932594446,27218.24532418661,294361.0525063564,6822.272466185101,0.00020194053649902344
303,28357.5,30569.166666666668,323521.20464893425,7350.458843597948,3.0040740966796875e-05,28357.5,30569.166666666668,323521.20464893425,7350.458843597948,0.0002338886260986328,26648.6847483286,33508.1155900208,319410.004113517,8587.47921589921,2.9532809257507324,30317.413690367837,30189.243982189386,327403.4293986988,7086.2793590396095,0.0002448558807373047
304,20593.166666666668,22974.0,272712.30399138224,7514.377682337677,2.8848648071289062e-05,20593.166666666668,22974.0,272712.30399138224,7514.377682337677,0.000209808349609375,19831.0703041432,22121.3135791629,271880.793944829,7692.29320194071,2.010694980621338,21717.36266650613,24039.597145699852,276135.5693560321,7284.659237830689,0.00026917457580566406
305,23772.61111111111,22866.833333333332,302013.4671834895,8103.096366305138,2.7894973754882812e-05,23772.61111111111,22866.833333333332,302013.4671834895,8103.096366305138,0.0002090930938720703,23835.8962532564,22450.6444957254,301487.249735056,8174.20034302221,2.195080041885376,23215.17802376855,24024.31832652346,304653.966866445,7897.247756473403,0.0002429485321044922
306,22493.5,26346.722222222223,356789.1832499567,8242.247397026653,2.47955322265625e-05,22493.5,26346.722222222223,356789.1832499567,8242.247397026653,0.0002040863037109375,21106.8431894625,25816.0283374088,355988.541193750,8479.41346683360,4.248171091079712,24876.815996681835,27142.712168823968,361820.97417234146,7942.812111783002,0.00023603439331054688
307,27367.555555555555,22361.055555555555,333022.4510148228,8362.654097028231,2.8371810913085938e-05,27367.555555555555,22361.055555555555,333022.4510148228,8362.654097028231,0.0002071857452392578,31466.8467475984,21784.6692040126,327204.850436132,9946.11191469644,2.806061029434204,25886.48477686624,21475.18558528453,337203.61568430916,8016.431055535231,0.0002491474151611328
308,21241.11111111111,28033.166666666668,346493.2410475175,7712.040641499017,2.5987625122070312e-05,21241.11111111111,28033.166666666668,346493.2410475175,7712.040641499017,0.00020194053649902344,21621.6487532352,30552.7686543695,344880.550731223,8331.26910955088,4.736890077590942,20817.819024587196,28174.875868337604,346706.99564362393,7695.290709939951,0.00023174285888671875
309,26092.88888888889,21852.11111111111,333286.4311465175,7388.898885042866,2.5987625122070312e-05,26092.88888888889,21852.11111111111,333286.4311465175,7388.898885042866,0.0002048015594482422,25235.8274189085,16830.8768978599,328621.286880333,9490.71726639212,4.947177886962891,25975.11477536044,20882.8216936857,331734.2266669123,7663.8874080518735,0.0001938343048095703
310,29008.777777777777,26450.38888888889,330201.4904270391,5726.756768780358,2.8848648071289062e-05,29008.777777777777,26450.38888888889,330201.4904270391,5726.756768780358,0.00020575523376464844,30920.8604229822,27308.3203556568,329087.246108716,6281.33428691330,4.193320989608765,29208.426031973937,26459.13519653973,330041.04086771386,5758.701312974504,0.00024199485778808594
311,24932.444444444445,22079.777777777777,299911.26516739005,6713.445728420143,9.083747863769531e-05,24932.444444444445,22079.777777777777,299911.26516739005,6713.445728420143,0.00021576881408691406,25406.3632289675,24115.1308813656,298839.023208146,7170.71211912061,3.679396152496338,24520.072719998643,21580.669087851224,300566.1992548202,6653.999355423449,0.00024700164794921875
312,20566.222222222223,20251.0,384888.2023550305,6068.470259960749,2.5987625122070312e-05,20566.222222222223,20251.0,384888.2023550305,6068.470259960749,0.00021195411682128906,19020.1446258337,17244.6712303429,382028.145339657,7417.85201690152,4.095337867736816,20247.162830631572,22018.994118312257,387821.0125398412,5749.735625764213,0.00022602081298828125
313,25090.5,24243.666666666668,387486.00114535756,7394.02748915853,2.9087066650390625e-05,25090.5,24243.666666666668,387486.00114535756,7394.02748915853,0.00021004676818847656,27657.8893398358,24524.2695167166,385501.111512555,8128.79721291068,3.5018019676208496,24746.65864310233,24493.9235782063,387984.4830537819,7325.258878888753,0.00022602081298828125
314,27534.666666666668,22126.055555555555,343042.1872726367,5168.7155221371695,2.9325485229492188e-05,27534.666666666668,22126.055555555555,343042.1872726367,5168.7155221371695,0.0002110004425048828,25609.1239588026,21970.3925024250,341971.704941024,5719.33762391391,4.082938194274902,29042.055271131503,23297.791708695804,346511.7337493373,4793.405262905225,0.00023484230041503906
315,21389.222222222223,29861.055555555555,352969.86439489253,8186.157824783043,2.7894973754882812e-05,21389.222222222223,29861.055555555555,352969.86439489253,8186.157824783043,0.0002040863037109375,18175.1207166042,30025.4929673861,348476.444378111,9332.67017211761,3.026141881942749,22355.188510832108,29549.923977564606,355775.0069400584,7868.091811072077,0.0002460479736328125
316,36765.0,27456.166666666668,326033.4890720555,8568.133516963415,2.6702880859375e-05,36765.0,27456.166666666668,326033.4890720555,8568.133516963415,0.0002067089080810547,40245.7720514187,32656.1401959055,315534.328199802,11548.0863687567,3.915070056915283,33697.65054741321,25358.93620310344,342646.95326782006,7275.477917464194,0.00020194053649902344
317,24635.5,24508.61111111111,365975.7688049831,8547.699898832356,2.9325485229492188e-05,24635.5,24508.61111111111,365975.7688049831,8547.699898832356,0.0002090930938720703,24690.0334898378,25533.3673305638,364144.193586498,8845.54397261329,19.933829307556152,23445.66971108126,25112.540208554557,366264.0477341546,8613.48302459421,0.00024008750915527344
318,26583.61111111111,25243.333333333332,298836.8579736663,8023.567605218692,2.8848648071289062e-05,26583.61111111111,25243.333333333332,298836.8579736663,8023.567605218692,0.0002167224884033203,25173.7191051840,22271.0899939110,293794.175139644,9188.21392903355,2.636976957321167,25016.69346462527,27262.474060547254,304557.253390385,7762.509103580183,0.00023984909057617188
319,30529.944444444445,28131.61111111111,331505.5554535932,7146.699477667181,2.7894973754882812e-05,30529.944444444445,28131.61111111111,331505.5554535932,7146.699477667181,0.00020623207092285156,30634.8452365755,28558.0485689972,331086.399648029,7219.78916550549,20.181451082229614,32064.123748530103,28800.000505693275,332115.81486972386,7254.365720003636,0.00019478797912597656
320,23212.473684210527,27134.157894736843,373589.7286505632,6285.26544500098,3.218650817871094e-05,23212.473684210527,27134.157894736843,373589.7286505632,6285.26544500098,0.00022101402282714844,22867.9184061364,24392.4970388072,371370.391098333,7191.64880057260,3.6113479137420654,24560.422246676684,27742.30958103506,375352.6956050365,6167.1603292321315,0.0002732276916503906
321,20627.263157894737,28037.21052631579,322306.0476523251,7486.100027738787,5.507469177246094e-05,20627.263157894737,28037.21052631579,322306.0476523251,7486.100027738787,0.0002739429473876953,17340.9368311149,26641.0389953405,317208.023241399,8821.68441088743,2.7597451210021973,20053.367442838295,28209.934369638213,321260.6621666383,7633.120392509647,0.0002677440643310547
322,26985.894736842107,20580.36842105263,409799.09986348305,5205.276785432402,2.5987625122070312e-05,26985.894736842107,20580.36842105263,409799.09986348305,5205.276785432402,0.00021505355834960938,24313.8925221638,18583.3868365375,407495.552871547,6590.72139008996,5.225490093231201,23397.657833801208,22183.340083752337,411897.1725201068,6145.266875983753,0.0002620220184326172
323,27241.315789473683,25414.263157894737,346754.7416458403,6949.9697785521485,2.8848648071289062e-05,27241.315789473683,25414.263157894737,346754.7416458403,6949.9697785521485,0.00022077560424804688,27093.5040570209,25254.7052145664,346734.851997325,6956.11928136591,2.241818904876709,26873.57396300949,26229.65316735639,347282.4639399038,6934.522855523514,0.00027179718017578125
324,21142.736842105263,28055.0,326783.79418612446,7624.179844964797,2.7894973754882812e-05,21142.736842105263,28055.0,326783.79418612446,7624.179844964797,0.0002071857452392578,18819.5548057632,26226.4614962416,322574.597430775,8627.87640299314,2.8260741233825684,21489.03959810468,27275.34413199008,326510.4203024289,7703.93576222474,0.0002601146697998047
325,26676.105263157893,23118.473684210527,319311.08641733986,7444.652108869844,2.8133392333984375e-05,26676.105263157893,23118.473684210527,319311.08641733986,7444.652108869844,0.00021386146545410156,28775.1573642875,24730.3798039187,316099.501560737,8251.05723410282,3.211308002471924,26082.876914392953,23600.71847004542,320308.82049594866,7364.749784845144,0.0002460479736328125
326,24416.526315789473,23867.63157894737,400610.8583077468,6819.21293659316,2.7894973754882812e-05,24416.526315789473,23867.63157894737,400610.8583077468,6819.21293659316,0.0002181529998779297,22108.8460102570,25999.5082599662,398676.404421006,7788.13269000029,5.0870630741119385,23910.417426126358,24544.14833264002,399719.58649984,7013.659502346606,0.00024127960205078125
327,27389.105263157893,27560.052631578947,347304.6999271997,6545.556520418127,2.6702880859375e-05,27389.105263157893,27560.052631578947,347304.6999271997,6545.556520418127,0.000209808349609375,28850.1100482091,27630.8099483135,346670.758547898,6797.24366455148,3.2490639686584473,26191.84709962472,26613.538160160424,349056.9446631942,6464.795628878061,0.00021028518676757812
328,32222.36842105263,24677.894736842107,317389.3755614167,6635.711043638422,3.0994415283203125e-05,32222.36842105263,24677.894736842107,317389.3755614167,6635.711043638422,0.0002200603485107422,32420.0135273557,24904.8958094233,317338.728553617,6649.23335510648,1.9082660675048828,31648.452418018634,25509.81258996544,317559.5131095348,6689.90878993392,0.0002129077911376953
329,25129.052631578947,23594.0,343194.3463283358,9201.582999163154,2.8848648071289062e-05,25129.052631578947,23594.0,343194.3463283358,9201.582999163154,0.00021791458129882812,27054.2211292282,21777.9233180112,341669.062142711,9724.56673241652,4.3229827880859375,24975.536189775605,23076.39650809427,343123.2255748589,9224.739674421064,0.0002491474151611328
330,22469.78947368421,19243.36842105263,332314.1213718127,7428.548888185057,2.5987625122070312e-05,22469.78947368421,19243.36842105263,332314.1213718127,7428.548888185057,0.00021314620971679688,21650.7451234315,19140.8788719972,332112.397008449,7499.06350108491,3.1144587993621826,23162.87490811982,18957.560559095567,332791.36025246565,7407.167369373293,0.0003173351287841797
331,20966.842105263157,30744.947368421053,257566.9239167297,6085.272323592539,3.0994415283203125e-05,20966.842105263157,30744.947368421053,257566.9239167297,6085.272323592539,0.0002472400665283203,18638.3564604399,31507.2422324799,254720.352372157,6860.97559369410,2.714777946472168,22044.66211839417,30471.476727586105,260510.8779491086,5834.560680875714,0.0002586841583251953
332,25458.263157894737,23379.0,351756.298050943,7609.839504842598,2.4080276489257812e-05,25458.263157894737,23379.0,351756.298050943,7609.839504842598,0.00021409988403320312,25952.3319910106,27081.0976180817,342628.909673408,9455.99612927031,3.10365629196167,24263.835907000128,25334.570420900833,347455.47993571113,8455.218231920693,0.0002110004425048828
333,16263.78947368421,28230.105263157893,270841.7810167986,8270.705667764618,3.0040740966796875e-05,16263.78947368421,28230.105263157893,270841.7810167986,8270.705667764618,0.0002079010009765625,13300.3359322347,28545.3604361928,264197.067898298,9334.56790949720,2.1811399459838867,19178.730294463778,28298.162769853174,285939.7596743523,7322.567955065971,0.0002551078796386719
334,23005.526315789473,25030.42105263158,358179.5661962355,7466.7054940474245,2.8133392333984375e-05,23005.526315789473,25030.42105263158,358179.5661962355,7466.7054940474245,0.00021505355834960938,22790.3924197494,21396.9060444811,353272.087734956,8869.72188117914,3.0850231647491455,25065.73626975946,25585.486153633985,361946.5422647847,7265.66272757229,0.00025200843811035156
335,21446.157894736843,25794.263157894737,352246.8274141227,6513.881503383786,2.7179718017578125e-05,21446.157894736843,25794.263157894737,352246.8274141227,6513.881503383786,0.00021004676818847656,20511.9320939441,24091.3305536433,351182.284166611,6948.21796148704,3.8759071826934814,23267.490438544635,27382.041060291667,355649.4874294652,6449.539481713517,0.0002491474151611328
